time;global radiation;Temperature in greenhouse;relative humidity;irrigation;irrigation time;rain water;drain
;(W/m2);(oC);(%);(liters/ compartment);minutes;(liters/ compartment);(liters entire compatiment)
03/06/2016 21:30;8;22.4;86.7;1971;31;1743;625
03/06/2016 21:35;5;22.2;86.6;1971;31;1743;625
03/06/2016 21:40;4;22.1;86.9;1971;31;1743;625
03/06/2016 21:45;3;22;87.1;1971;31;1743;625
03/06/2016 21:50;3;21.9;87.3;1971;31;1743;625
03/06/2016 21:55;3;21.8;87.7;1971;31;1743;625
03/06/2016 22:00;2;21.7;88.1;1971;31;1743;625
03/06/2016 22:05;2;21.6;88.3;1971;31;1743;625
03/06/2016 22:10;1;21.5;87.8;1971;31;1743;625
03/06/2016 22:15;0;21.5;87.7;1971;31;1743;625
03/06/2016 22:20;2;21.3;87.8;1971;31;1743;625
03/06/2016 22:25;1;21.3;87.6;1971;31;1743;625
03/06/2016 22:30;0;21.1;87.9;1971;31;1743;625
03/06/2016 22:35;0;21.2;87.6;1971;31;1743;625
03/06/2016 22:40;0;21;87.9;1971;31;1743;625
03/06/2016 22:45;0;21;87.8;1971;31;1743;625
03/06/2016 22:50;0;20.9;88.2;1971;31;1743;625
03/06/2016 22:55;1;20.8;88.3;1971;31;1743;625
03/06/2016 23:00;1;20.9;88.3;1971;31;1743;625
03/06/2016 23:05;1;20.7;88.5;1971;31;1743;625
03/06/2016 23:10;1;20.7;88.4;1971;31;1743;625
03/06/2016 23:15;2;20.6;88.6;1971;31;1743;625
03/06/2016 23:20;0;20.6;88.7;1971;31;1743;625
03/06/2016 23:25;2;20.5;88.8;1971;31;1743;625
03/06/2016 23:30;0;20.4;89;1971;31;1743;625
03/06/2016 23:35;1;20.4;88.8;1971;31;1743;625
03/06/2016 23:40;1;20.3;89.2;1971;31;1743;625
03/06/2016 23:45;2;20.1;89.3;1971;31;1743;625
03/06/2016 23:50;0;20.2;89.1;1971;31;1743;625
03/06/2016 23:55;2;20.1;89.7;1971;31;1743;625
04/06/2016 00:00;0;20;89.9;1971;31;1743;625
04/06/2016 00:05;1;19.9;90.1;1971;31;1743;625
04/06/2016 00:10;2;20;89.7;1971;31;1743;625
04/06/2016 00:15;1;20;89.7;1971;31;1743;625
04/06/2016 00:20;1;19.9;90;1971;31;1743;625
04/06/2016 00:25;1;19.9;89.9;1971;31;1743;625
04/06/2016 00:30;2;19.9;89.8;1971;31;1743;625
04/06/2016 00:35;0;19.8;90;1971;31;1769;625
04/06/2016 00:40;0;19.7;90.7;1971;31;1769;625
04/06/2016 00:45;1;19.7;90.3;1971;31;1769;625
04/06/2016 00:50;2;19.7;90.4;1971;31;1769;625
04/06/2016 00:55;1;19.6;90.6;1971;31;1769;625
04/06/2016 01:00;0;19.6;91.1;1971;31;1769;625
04/06/2016 01:05;0;19.5;91.3;1971;31;1769;625
04/06/2016 01:10;1;19.8;90;1971;31;1769;625
04/06/2016 01:15;0;19.7;90.2;1971;31;1769;625
04/06/2016 01:20;3;19.8;90.4;1971;31;1769;625
04/06/2016 01:25;1;19.7;90.2;1971;31;1769;625
04/06/2016 01:30;0;19.8;90;1971;31;1769;625
04/06/2016 01:35;0;19.8;90;1971;31;1796;625
04/06/2016 01:40;1;19.7;90.2;1971;31;1796;625
04/06/2016 01:45;2;19.7;90.1;1971;31;1796;625
04/06/2016 01:50;1;19.7;89.9;1971;31;1796;625
04/06/2016 01:55;1;19.8;89.5;1971;31;1796;625
04/06/2016 02:00;1;19.8;89.2;1971;31;1796;625
04/06/2016 02:05;2;19.7;88.9;1971;31;1796;625
04/06/2016 02:10;2;19.6;89.5;1971;31;1796;625
04/06/2016 02:15;1;19.7;89.4;1971;31;1796;625
04/06/2016 02:20;1;19.6;89.8;1971;31;1796;625
04/06/2016 02:25;1;19.7;89.4;1971;31;1796;625
04/06/2016 02:30;1;19.6;89.7;1971;31;1836;625
04/06/2016 02:35;2;19.6;89.9;1971;31;1904;625
04/06/2016 02:40;1;19.5;90.2;1971;31;1971;625
04/06/2016 02:45;1;19.5;89.8;1971;31;2038;625
04/06/2016 02:50;1;19.5;90.7;1971;31;2105;625
04/06/2016 02:55;1;19.6;90.5;1971;31;2172;625
04/06/2016 03:00;1;19.6;90.7;1971;31;2239;625
04/06/2016 03:05;1;19.6;91;1971;31;2306;625
04/06/2016 03:10;1;19.6;91;1971;31;2373;625
04/06/2016 03:15;1;19.7;91.2;1971;31;2439;625
04/06/2016 03:20;2;19.6;91.2;1971;31;2441;625
04/06/2016 03:25;2;19.6;91.5;1971;31;2441;625
04/06/2016 03:30;0;19.7;91.8;1971;31;2441;625
04/06/2016 03:35;2;19.7;91.5;1971;31;2441;625
04/06/2016 03:40;2;19.8;90.7;1971;31;2441;625
04/06/2016 03:45;1;19.7;91.5;1971;31;2441;625
04/06/2016 03:50;1;19.7;91.6;1971;31;2441;625
04/06/2016 03:55;0;19.7;91.9;1971;31;2441;625
04/06/2016 04:00;0;19.7;91.6;1971;31;2441;625
04/06/2016 04:05;2;19.8;91.9;1971;31;2441;625
04/06/2016 04:10;2;19.7;91.4;1971;31;2441;625
04/06/2016 04:15;2;19.8;91.2;1971;31;2441;625
04/06/2016 04:20;1;19.7;91.5;1971;31;2441;625
04/06/2016 04:25;0;19.9;91.2;1971;31;2441;625
04/06/2016 04:30;0;20.1;90.4;1971;31;2441;625
04/06/2016 04:35;1;20.5;88.9;1971;31;2441;625
04/06/2016 04:40;1;20.7;87.7;1971;31;2441;625
04/06/2016 04:45;1;20.7;87.9;1971;31;2441;625
04/06/2016 04:50;0;20.7;87.4;1971;31;2441;625
04/06/2016 04:55;2;20.6;88.4;1971;31;2441;625
04/06/2016 05:00;0;20.6;88.3;1971;31;2441;625
04/06/2016 05:05;1;20.7;88.1;1971;0;2441;625
04/06/2016 05:10;1;20.5;88.6;1971;0;2441;625
04/06/2016 05:15;3;20.6;88.9;1971;0;2441;625
04/06/2016 05:20;3;20.8;88.1;1971;0;2441;625
04/06/2016 05:25;3;20.8;88.4;1971;0;2441;625
04/06/2016 05:30;4;20.8;88.3;1971;0;2441;625
04/06/2016 05:35;6;20.8;88.8;1971;0;2441;625
04/06/2016 05:40;5;20.9;88.5;1971;0;2441;625
04/06/2016 05:45;6;20.8;89;1971;0;2441;625
04/06/2016 05:50;8;20.8;88.8;1971;0;2441;625
04/06/2016 05:55;8;20.8;89.3;1971;0;2441;625
04/06/2016 06:00;12;20.9;89.1;1971;0;2441;625
04/06/2016 06:05;12;21;88.9;1971;0;2441;625
04/06/2016 06:10;13;20.9;89.4;1971;0;2441;625
04/06/2016 06:15;14;20.9;89.8;1971;0;2441;625
04/06/2016 06:20;17;20.8;90.3;1971;0;2441;625
04/06/2016 06:25;15;20.7;91;1971;0;2441;625
04/06/2016 06:30;24;20.7;91.6;1971;0;2441;625
04/06/2016 06:35;24;20.6;92.2;1971;0;2441;625
04/06/2016 06:40;28;20.7;92;1971;0;2441;625
04/06/2016 06:45;29;20.8;91.8;1971;0;2441;625
04/06/2016 06:50;34;20.9;91.5;1971;0;2441;625
04/06/2016 06:55;34;20.9;91.4;1971;0;2441;625
04/06/2016 07:00;44;21;91.9;1971;0;2441;625
04/06/2016 07:05;50;21;92.5;1971;0;2441;625
04/06/2016 07:10;52;21;93.4;1971;0;2441;625
04/06/2016 07:15;53;21.1;94.2;1971;0;2441;625
04/06/2016 07:20;62;21;93.7;1971;0;2441;625
04/06/2016 07:25;62;21.1;93.6;1971;0;2441;625
04/06/2016 07:30;65;21.2;94.1;1971;0;2441;625
04/06/2016 07:35;70;21.3;94.2;1971;0;2441;625
04/06/2016 07:40;72;21.3;94.5;1971;0;2441;625
04/06/2016 07:45;70;21.5;94.7;1971;0;2441;625
04/06/2016 07:50;95;21.6;95;1971;0;2441;625
04/06/2016 07:55;88;21.6;95.3;1971;0;2441;625
04/06/2016 08:00;99;21.8;95.6;1971;0;2441;625
04/06/2016 08:05;110;21.9;95.6;1971;0;2441;625
04/06/2016 08:10;115;22.1;95.9;1971;0;2441;625
04/06/2016 08:15;108;22.2;95.9;1971;0;2441;625
04/06/2016 08:20;119;22.4;95.9;1971;0;2441;625
04/06/2016 08:25;114;22.6;96.1;1971;0;2441;625
04/06/2016 08:30;133;22.7;96.3;1971;0;2441;625
04/06/2016 08:35;135;22.9;96.2;1971;0;2441;625
04/06/2016 08:40;146;22.9;95.3;1971;0;2441;625
04/06/2016 08:45;157;23.1;94.7;1999;1;2441;625
04/06/2016 08:50;153;23.2;94.3;1999;1;2441;625
04/06/2016 08:55;167;23.3;93.7;1999;1;2441;625
04/06/2016 09:00;189;23.4;93.3;1999;1;2441;625
04/06/2016 09:05;195;23.4;92.7;1999;1;2441;625
04/06/2016 09:10;190;23.5;92.7;1999;1;2441;625
04/06/2016 09:15;219;23.5;91.7;1999;1;2441;625
04/06/2016 09:20;227;23.4;91.2;1999;1;2441;625
04/06/2016 09:25;227;23.4;89.6;1999;1;2441;625
04/06/2016 09:30;258;23.3;90.2;1999;1;2441;625
04/06/2016 09:35;294;23.5;90.5;1999;1;2441;625
04/06/2016 09:40;295;23.7;89.8;1999;1;2441;625
04/06/2016 09:45;286;23.8;88.3;1999;1;2441;625
04/06/2016 09:50;336;23.8;87.4;1999;1;2441;625
04/06/2016 09:55;381;24.2;88.4;2029;3;2465;625
04/06/2016 10:00;391;24.5;89.5;2029;3;2465;625
04/06/2016 10:05;441;24.6;86.1;2029;3;2465;625
04/06/2016 10:10;491;24.5;85.5;2029;3;2465;625
04/06/2016 10:15;541;24.6;85.2;2029;3;2465;625
04/06/2016 10:20;591;24.2;79.7;2029;3;2465;625
04/06/2016 10:25;631;23.8;79.7;2029;3;2465;625
04/06/2016 10:30;634;23.9;79.2;2060;5;2465;629
04/06/2016 10:35;650;24.3;80.7;2060;5;2465;631
04/06/2016 10:40;662;24.2;76.9;2060;5;2465;633
04/06/2016 10:45;662;24.1;78.5;2060;5;2465;633
04/06/2016 10:50;667;23.8;78.6;2060;5;2465;633
04/06/2016 10:55;683;24.1;77.1;2060;5;2465;633
04/06/2016 11:00;692;24;75.3;2090;7;2495;638
04/06/2016 11:05;710;23.7;77.8;2091;7;2495;642
04/06/2016 11:10;707;23.7;80;2091;7;2495;642
04/06/2016 11:15;722;24.1;79.9;2091;7;2495;642
04/06/2016 11:20;736;24.9;78.5;2091;7;2495;642
04/06/2016 11:25;737;25.1;79.7;2122;9;2495;643
04/06/2016 11:30;743;25.7;80.6;2122;9;2495;651
04/06/2016 11:35;747;26.1;78.4;2122;9;2495;655
04/06/2016 11:40;765;26.4;80.8;2122;9;2495;655
04/06/2016 11:45;757;26;78.9;2122;9;2495;655
04/06/2016 11:50;775;26;79.8;2149;11;2495;655
04/06/2016 11:55;754;26.3;75.8;2152;11;2523;660
04/06/2016 12:00;782;26.2;83;2153;11;2562;664
04/06/2016 12:05;780;26.5;80.8;2153;11;2564;664
04/06/2016 12:10;801;26.5;81.6;2153;11;2564;664
04/06/2016 12:15;799;26.7;79.6;2184;13;2564;664
04/06/2016 12:20;812;26.9;78.7;2184;13;2564;673
04/06/2016 12:25;821;26.8;77.5;2184;13;2564;673
04/06/2016 12:30;820;26.9;78;2184;13;2564;673
04/06/2016 12:35;823;26.8;74;2184;13;2564;677
04/06/2016 12:40;824;26.9;78.9;2214;15;2594;677
04/06/2016 12:45;837;27.3;79.5;2215;15;2594;682
04/06/2016 12:50;828;27.5;79;2215;15;2594;683
04/06/2016 12:55;839;27.6;76.7;2215;15;2594;686
04/06/2016 13:00;841;27.9;76.2;2226;16;2594;686
04/06/2016 13:05;851;27.6;71.6;2246;17;2594;690
04/06/2016 13:10;858;27.8;73.1;2246;17;2594;690
04/06/2016 13:15;851;28.3;76.8;2246;17;2594;694
04/06/2016 13:20;826;28.5;77.1;2246;17;2594;694
04/06/2016 13:25;862;28.5;71.9;2276;19;2620;694
04/06/2016 13:30;862;28.4;80;2277;19;2620;699
04/06/2016 13:35;858;28.8;79.3;2277;19;2620;703
04/06/2016 13:40;841;28.7;78.3;2277;19;2620;703
04/06/2016 13:45;852;28.9;79.8;2288;20;2620;703
04/06/2016 13:50;830;29;74.4;2308;21;2620;708
04/06/2016 13:55;822;29.2;77.2;2308;21;2620;712
04/06/2016 14:00;846;29.5;75.3;2308;21;2620;712
04/06/2016 14:05;877;29.8;74.2;2308;21;2620;716
04/06/2016 14:10;851;29.7;73.4;2338;23;2647;716
04/06/2016 14:15;861;29.8;71.3;2340;23;2647;722
04/06/2016 14:20;831;29.5;77.6;2340;23;2647;726
04/06/2016 14:25;881;29.5;74.8;2340;23;2647;726
04/06/2016 14:30;861;29.5;74.6;2352;24;2647;726
04/06/2016 14:35;851;29.5;74.8;2370;25;2647;731
04/06/2016 14:40;813;28.7;73.7;2370;25;2647;736
04/06/2016 14:45;823;29;74.9;2370;25;2647;736
04/06/2016 14:50;873;29.6;68.4;2370;25;2647;736
04/06/2016 14:55;856;29.8;72.1;2370;25;2647;740
04/06/2016 15:00;836;29;71;2400;27;2676;740
04/06/2016 15:05;806;28.9;69.9;2400;27;2676;744
04/06/2016 15:10;802;29.4;70.2;2400;27;2676;749
04/06/2016 15:15;806;29.7;72.3;2400;27;2676;749
04/06/2016 15:20;812;30;71.7;2400;27;2676;749
04/06/2016 15:25;837;30;74.2;2427;29;2676;749
04/06/2016 15:30;826;30.4;71.4;2431;29;2676;754
04/06/2016 15:35;833;30;71.5;2431;29;2676;758
04/06/2016 15:40;834;30.4;67.3;2431;29;2676;758
04/06/2016 15:45;846;30.4;68.2;2431;29;2676;758
04/06/2016 15:50;813;30.3;66.5;2461;31;2704;762
04/06/2016 15:55;792;30.4;71;2463;31;2704;767
04/06/2016 16:00;818;30.5;66.1;2463;31;2704;771
04/06/2016 16:05;836;30.7;63.9;2463;31;2704;771
04/06/2016 16:10;832;30.8;64.9;2474;32;2704;771
04/06/2016 16:15;782;30.6;58.6;2493;33;2704;777
04/06/2016 16:20;772;29.9;65.7;2493;33;2704;782
04/06/2016 16:25;781;30.5;61.8;2493;33;2704;782
04/06/2016 16:30;755;30.5;64.8;2493;33;2704;786
04/06/2016 16:35;705;29.3;60.7;2493;33;2704;786
04/06/2016 16:40;660;28.9;58.1;2493;33;2704;786
04/06/2016 16:45;630;28;58.8;2524;35;2731;786
04/06/2016 16:50;600;27.3;59.9;2524;35;2731;790
04/06/2016 16:55;590;27;58.9;2524;35;2731;790
04/06/2016 17:00;640;27.6;59.2;2524;35;2731;794
04/06/2016 17:05;650;27.6;61.5;2524;35;2731;794
04/06/2016 17:10;672;27.5;62.2;2524;35;2731;794
04/06/2016 17:15;701;27.7;62.4;2524;35;2731;794
04/06/2016 17:20;701;27.4;58.9;2524;35;2731;794
04/06/2016 17:25;651;27.2;61;2555;37;2731;794
04/06/2016 17:30;601;27.7;58.9;2555;37;2731;794
04/06/2016 17:35;651;28.6;60.1;2555;37;2731;798
04/06/2016 17:40;621;28.7;61.2;2555;37;2731;798
04/06/2016 17:45;591;28.4;59.1;2555;37;2731;798
04/06/2016 17:50;541;28.1;63.4;2555;37;2731;798
04/06/2016 17:55;491;27.6;68.4;2555;37;2731;798
04/06/2016 18:00;441;27.4;71.4;2555;37;2731;798
04/06/2016 18:05;391;26.9;73.4;2555;37;2731;798
04/06/2016 18:10;341;26.6;74.4;2555;37;2731;798
04/06/2016 18:15;291;26.3;72.1;2555;37;2731;798
04/06/2016 18:20;241;26;68.6;2555;37;2731;798
04/06/2016 18:25;191;24.4;66.3;2555;37;2731;798
04/06/2016 18:30;141;24;69.2;2555;37;2731;798
04/06/2016 18:35;91;24.2;69.4;2555;37;2731;798
04/06/2016 18:40;41;24.3;71.4;2555;37;2731;798
04/06/2016 18:45;44;24.4;72.4;2555;37;2731;798
04/06/2016 18:50;47;24.4;73.9;2585;39;2759;798
04/06/2016 18:55;54;24.4;74.8;2586;39;2759;798
04/06/2016 19:00;60;24.4;75.1;2586;39;2759;802
04/06/2016 19:05;70;24.4;75;2586;39;2759;802
04/06/2016 19:10;102;24.4;75.4;2586;39;2759;802
04/06/2016 19:15;152;24.9;75.1;2586;39;2759;802
04/06/2016 19:20;122;24.9;75.2;2586;39;2759;802
04/06/2016 19:25;113;24.9;76.2;2586;39;2759;802
04/06/2016 19:30;163;25.1;75.8;2586;39;2759;802
04/06/2016 19:35;213;25.3;75.4;2586;39;2759;802
04/06/2016 19:40;211;25.3;73.5;2586;39;2759;802
04/06/2016 19:45;207;25.4;70.6;2586;39;2759;802
04/06/2016 19:50;196;25.4;69.8;2586;39;2759;802
04/06/2016 19:55;183;25.2;67.7;2586;39;2759;802
04/06/2016 20:00;166;25.1;68.3;2586;39;2759;802
04/06/2016 20:05;158;24.9;67.9;2586;39;2759;802
04/06/2016 20:10;151;24.9;68.3;2586;39;2759;802
04/06/2016 20:15;140;24.7;69.2;2586;39;2759;802
04/06/2016 20:20;129;24.7;68.7;2586;39;2759;802
04/06/2016 20:25;119;24.7;69.5;2586;39;2759;802
04/06/2016 20:30;109;24.7;70.5;2586;39;2759;802
04/06/2016 20:35;100;24.7;71.1;2586;39;2759;802
04/06/2016 20:40;90;24.7;71.5;2586;39;2759;802
04/06/2016 20:45;81;24.7;71.3;2586;39;2759;802
04/06/2016 20:50;72;24.7;73.6;2586;39;2759;802
04/06/2016 20:55;64;24.6;74.1;2586;39;2759;802
04/06/2016 21:00;57;24.6;76.2;2586;39;2759;802
04/06/2016 21:05;50;24.5;77.9;2586;39;2759;802
